Date,Weekday,Daypart,OWNER,Station,Time Played,Artist,Title,Rel. Date,GRC,genre,ensemble,gender,race,b2b_gender
13/6/2022,"Monday, Pearce",PMD,Cumulus,WKDF-FM,6:44 pm,"PARDI, JON",Last Night Lonely,2022,R,c-,solo,men,white,B2Bman
13/6/2022,"Monday, Pearce",PMD,Cumulus,WKDF-FM,6:47 pm,"BROWN, KANE",Good As You,2018,G,c-,solo,men,multiethnic,B2Bman
13/6/2022,"Monday, Pearce",PMD,Cumulus,WKDF-FM,6:55 pm,RASCAL FLATTS,Mayberry,2002,G,c-,trio,men,white,B2Bman
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,7:00 pm,"BRICE, LEE",One Of Them Girls,2020,G,c-,solo,men,white,B2Bman
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,7:03 pm,"HAYES, WALKER",AA,2021,R,c-,solo,men,white,B2Bman
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,7:06 pm,"ALDEAN, JASON",When She Says Baby,2012,G,c-,solo,men,white,B2Bman
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,7:16 pm,"WALLEN, MORGAN",Wasted On You,2021,R,c-,solo,men,white,B2Bman
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,7:19 pm,"COMBS, LUKE",Doin' This,2021,R,c-,solo,men,white,B2Bman
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,7:23 pm,OLD DOMINION,No Hard Feelings,2021,R,c-,group,men,white,B2Bman
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,7:26 pm,"UNDERWOOD, CARRIE",All-American Girl,2007,G,c-,solo,women,white,X
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,7:30 pm,"LYNCH, DUSTIN",Party Mode,2022,R,c-,solo,men,white,X
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,7:33 pm,"MOORE, JUSTIN",We Didn't Have Much,2020,R,c-,solo,men,white,B2Bman
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,7:36 pm,"MOORE, KIP",Somethin' 'Bout A Truck,2011,G,c-,solo,men,white,B2Bman
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,7:39 pm,"LAMBERT, MIRANDA",If I Was A Cowboy,2021,R,c-,solo,women,white,X
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,7:50 pm,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,X
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,7:53 pm,"HUBBARD, TYLER",5 Foot 9,2022,R,c-,solo,men,white,X
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,7:56 pm,"BRICE, LEE",Hard To Love,2012,G,c-,solo,men,white,B2Bman
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,8:00 pm,"BRYAN, LUKE",Waves,2021,R,c-,solo,men,white,B2Bman
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,8:03 pm,"BARRETT, GABBY",I Hope f/Charlie Puth,2019,G,c-,solo,women,white,X
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,8:07 pm,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,X
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,8:18 pm,"OWEN, JAKE",Best Thing Since Backroads,2021,R,c-,solo,men,white,B2Bman
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,8:21 pm,"COMBS, LUKE",Lovin' On You,2019,G,c-,solo,men,white,B2Bman
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,8:24 pm,"MOORE, JUSTIN",With A Woman You Love,2021,R,c-,solo,men,white,B2Bman
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,8:27 pm,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,B2Bman
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,8:30 pm,"LYNCH, DUSTIN",Thinking 'Bout You f/M. Porter,2020,R,c-,solo,men,white,B2Bman
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,8:33 pm,"RHETT, THOMAS",It Goes Like This,2013,G,c-,solo,men,white,B2Bman
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,8:36 pm,"BENTLEY, DIERKS/BRELAND/HARDY",Beers On Me,2021,R,c-,collab,men,multiethnic,B2Bman
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,8:39 pm,"ALLEN, JIMMIE",down home,2022,C,c-,solo,men,black,B2Bman
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,8:50 pm,"MORRIS, MAREN",The Bones,2019,G,c-,solo,women,white,X
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,8:53 pm,"YOUNG, CHRIS",At The End Of A Bar w/Tenpenny,2021,R,c-,solo,men,white,X
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,8:56 pm,"ZAC BROWN BAND/JACKSON, ALAN",As She's Walking Away,2010,G,c-,collab,men,white,B2Bman
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,9:00 pm,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,X
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,9:03 pm,"RICE, CHASE/FLORIDA GEORGIA LINE",Drinkin' Beer Talkin' God Amen,2020,R,c-,collab,men,white,X
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,9:06 pm,OLD DOMINION,Hotel Key,2017,G,c-,group,men,white,B2Bman
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,9:17 pm,"MCCREERY, SCOTTY",Damn Strait,2021,R,c-,solo,men,white,B2Bman
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,9:20 pm,"CHURCH, ERIC",Hell Of A View,2020,R,c-,solo,men,white,B2Bman
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,9:23 pm,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,B2Bman
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,9:27 pm,"STAPLETON, CHRIS",You Should Probably Leave,2020,R,c-,solo,men,white,B2Bman
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,9:30 pm,"BALLERINI, KELSEA",Hole In The Bottle,2020,R,c-,solo,women,white,X
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,9:33 pm,"SWINDELL, COLE",Single Saturday Night,2020,R,c-,solo,men,white,X
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,9:36 pm,"BROWN, KANE",Like I Love Country Music,2022,R,c-,solo,men,multiethnic,B2Bman
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,9:38 pm,"MCGRAW, TIM",7500 OBO,2020,R,c-,solo,men,white,B2Bman
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,9:50 pm,"PARDI, JON",Last Night Lonely,2022,R,c-,solo,men,white,B2Bman
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,9:53 pm,ERNEST,Flower Shops f/Morgan Wallen,2022,R,c-,solo,men,white,B2Bman
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,9:56 pm,"BRYAN, LUKE",Play It Again,2013,G,c-,solo,men,white,B2Bman
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,10:00 pm,"COMBS, LUKE",Cold As You,2020,R,c-,solo,men,white,B2Bman
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,10:02 pm,PARMALEE,Take My Name,2021,R,c-,group,men,white,B2Bman
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,10:05 pm,"BENTLEY, DIERKS",What Was I Thinkin',2003,G,c-,solo,men,white,B2Bman
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,10:16 pm,"RHETT, THOMAS",Slow Down Summer,2021,R,c-,solo,men,white,B2Bman
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,10:20 pm,"HURD, RYAN/MORRIS, MAREN",Chasing After You,2021,R,c-,collab,male-female,white,X
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,10:23 pm,"HAYES, WALKER",AA,2021,R,c-,solo,men,white,X
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,10:26 pm,"SHANE, ELVIE",My Boy,2020,R,c-,solo,men,white,B2Bman
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,10:29 pm,"UNDERWOOD, CARRIE",Ghost Story,2022,R,c-,solo,women,white,X
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,10:32 pm,"DAVIS, JORDAN",Singles You Up,2017,G,c-,solo,men,white,X
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,10:35 pm,"RODGERS, JAMESON",Cold Beer Calling...f/L. Combs,2020,R,c-,solo,men,white,B2Bman
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,10:39 pm,"LAMBERT, MIRANDA",If I Was A Cowboy,2021,R,c-,solo,women,white,X
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,10:50 pm,ZAC BROWN BAND,Chicken Fried,2008,G,c-,group,men,white,X
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,10:53 pm,"DICKERSON, RUSSELL",She Likes It f/Jake Scott,2021,R,c-,solo,men,white,B2Bman
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,10:56 pm,"YOUNG, CHRIS",Gettin' You Home (The Black..),2008,G,c-,solo,men,white,B2Bman
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,11:00 pm,"BRICE, LEE",Memory I Don't Mess With,2020,R,c-,solo,men,white,B2Bman
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,11:03 pm,"RUCKER, DARIUS",Wagon Wheel,2012,G,c-,solo,men,black,B2Bman
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,11:07 pm,"WALLEN, MORGAN",Wasted On You,2021,R,c-,solo,men,white,B2Bman
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,11:17 pm,"MORRIS, MAREN",Circles Around This Town,2022,R,c-,solo,women,white,X
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,11:20 pm,"COMBS, LUKE",Even Though I'm Leaving,2019,G,c-,solo,men,white,X
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,11:24 pm,"RHETT, THOMAS",What's Your Country Song,2020,R,c-,solo,men,white,B2Bman
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,11:27 pm,"SCOTT, DYLAN",New Truck,2021,R,c-,solo,men,white,B2Bman
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,11:30 pm,ELI YOUNG BAND,Love Ain't,2018,G,c-,group,men,white,B2Bman
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,11:33 pm,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,B2Bman
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,11:36 pm,"DICKERSON, RUSSELL",Love You Like I Used To,2020,G,c-,solo,men,white,B2Bman
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,11:39 pm,"WADE, MORGAN",Wilder Days,2021,R,c-,solo,women,white,X
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,11:50 pm,"DAVIS, JORDAN",Buy Dirt f/Luke Bryan,2021,R,c-,solo,men,white,X
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,11:53 pm,OLD DOMINION,No Hard Feelings,2021,R,c-,group,men,white,B2Bman
13/6/2022,"Monday, Pearce",EVE,Cumulus,WKDF-FM,11:56 pm,"CHESNEY, KENNY",Beer In Mexico,2005,G,c-,solo,men,white,B2Bman
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,12:00 am,"REXHA, BEBE",Meant To Be f/F.G.L.,2017,G,c-,solo,women,white,X
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,12:02 am,"MCGRAW, TIM",7500 OBO,2020,R,c-,solo,men,white,X
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,12:06 am,"BARRETT, GABBY",Pick Me Up,2021,C,c-,solo,women,white,X
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,12:12 am,"HOUSER, RANDY",Note To Self,2022,C,c-,solo,men,white,X
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,12:15 am,"WALLEN, MORGAN",Wasted On You,2021,R,c-,solo,men,white,B2Bman
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,12:18 am,DAN + SHAY,I Should Probably Go To Bed,2020,R,c-,duo,men,multiethnic,B2Bman
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,12:21 am,"LYNCH, DUSTIN",Thinking 'Bout You f/M. Porter,2020,R,c-,solo,men,white,B2Bman
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,12:24 am,"SCOTT, DYLAN",New Truck,2021,R,c-,solo,men,white,B2Bman
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,12:27 am,"BRYAN, LUKE",Waves,2021,R,c-,solo,men,white,B2Bman
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,12:31 am,"WADE, MORGAN",Wilder Days,2021,R,c-,solo,women,white,X
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,12:35 am,"BALLERINI, KELSEA",Half Of My Hometown f/KChesney,2020,R,c-,solo,women,white,B2Bwomen
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,12:39 am,"YOUNG, CHRIS",At The End Of A Bar w/Tenpenny,2021,R,c-,solo,men,white,X
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,12:46 am,"DECKER, JESSIE JAMES",Should Have Known Better,2021,C,c-,solo,women,white,X
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,12:49 am,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,X
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,12:53 am,JELLY ROLL,Son Of A Sinner,2021,C,c-,solo,men,white,B2Bman
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,12:56 am,"WILSON, LAINEY",Heart Like A Truck,2022,C,c-,solo,women,white,X
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,1:00 am,"PARDI, JON",Last Night Lonely,2022,R,c-,solo,men,white,X
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,1:02 am,"DICKERSON, RUSSELL",Love You Like I Used To,2020,G,c-,solo,men,white,B2Bman
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,1:06 am,"YOUNG, BRETT",In Case You Didn't Know,2016,G,c-,solo,men,white,B2Bman
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,1:16 am,"BRICE, LEE",Soul,2020,R,c-,solo,men,white,B2Bman
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,1:19 am,"MCCREERY, SCOTTY",Damn Strait,2021,R,c-,solo,men,white,B2Bman
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,1:22 am,"BLOCK, PRISCILLA",My Bar,2022,C,c-,solo,women,white,X
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,1:28 am,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,X
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,1:31 am,ZAC BROWN BAND,Out In The Middle,2021,C,c-,group,men,white,B2Bman
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,1:34 am,LADY ANTEBELLUM,Champagne Night,2020,R,c-,trio,male-female,white,X
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,1:37 am,"DEAN, JACKSON",Don't Come Lookin',2021,C,c-,solo,men,white,X
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,1:40 am,"MORRIS, MAREN",The Bones,2019,G,c-,solo,women,white,X
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,1:46 am,"PAISLEY, BRAD",Waitin' On A Woman,2005,G,c-,solo,men,white,X
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,1:50 am,PARMALEE,Take My Name,2021,R,c-,group,men,white,B2Bman
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,1:53 am,"RAY, FRANK",Country'd Look Good On You,2021,R,c-,solo,men,hispanic,B2Bman
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,1:56 am,"COMBS, LUKE",Cold As You,2020,R,c-,solo,men,white,B2Bman
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,2:00 am,"SWINDELL, COLE",Single Saturday Night,2020,R,c-,solo,men,white,B2Bman
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,2:03 am,"HAYES, WALKER",AA,2021,R,c-,solo,men,white,B2Bman
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,2:06 am,"ALLEN, JIMMIE",down home,2022,C,c-,solo,men,black,B2Bman
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,2:16 am,OLD DOMINION,No Hard Feelings,2021,R,c-,group,men,white,B2Bman
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,2:19 am,"ANDRESS, INGRID",Wishful Drinking w/Sam Hunt,2021,R,c-,solo,women,white,X
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,2:22 am,"OWEN, JAKE",Best Thing Since Backroads,2021,R,c-,solo,men,white,X
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,2:25 am,"WALLEN, MORGAN",Wasted On You,2021,R,c-,solo,men,white,B2Bman
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,2:28 am,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,B2Bman
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,2:32 am,RASCAL FLATTS,Life Is A Highway,2006,G,c-,trio,men,white,B2Bman
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,2:37 am,"YOUNG, BRETT",You Didn't,2021,C,c-,solo,men,white,B2Bman
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,2:40 am,"ELDREDGE, BRETT",Don't Ya,2012,G,c-,solo,men,white,B2Bman
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,2:47 am,"HOUSER, RANDY",Note To Self,2022,C,c-,solo,men,white,B2Bman
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,2:50 am,"MOORE, JUSTIN",With A Woman You Love,2021,R,c-,solo,men,white,B2Bman
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,2:53 am,"RICE, CHASE/FLORIDA GEORGIA LINE",Drinkin' Beer Talkin' God Amen,2020,R,c-,collab,men,white,B2Bman
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,2:56 am,"ADKINS, TRACE",You're Gonna Miss This,2007,G,c-,solo,men,white,B2Bman
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,3:00 am,"YOUNG, CHRIS",At The End Of A Bar w/Tenpenny,2021,R,c-,solo,men,white,B2Bman
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,3:03 am,"UNDERWOOD, CARRIE",Ghost Story,2022,R,c-,solo,women,white,X
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,3:06 am,"COMBS, LUKE",She Got The Best Of Me,2018,G,c-,solo,men,white,X
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,3:15 am,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,B2Bman
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,3:19 am,DAN + SHAY,Tequila,2018,G,c-,duo,men,multiethnic,B2Bman
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,3:22 am,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,X
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,3:25 am,"MCGRAW, TIM",7500 OBO,2020,R,c-,solo,men,white,X
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,3:29 am,"MCCOLLUM, PARKER",To Be Loved By You,2020,R,c-,solo,men,white,B2Bman
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,3:32 am,"BALLERINI, KELSEA",Heartfirst,2022,C,c-,solo,women,white,X
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,3:35 am,"DAVIS, JORDAN",Buy Dirt f/Luke Bryan,2021,R,c-,solo,men,white,X
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,3:38 am,"DICKERSON, RUSSELL",She Likes It f/Jake Scott,2021,R,c-,solo,men,white,B2Bman
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,3:46 am,"DECKER, JESSIE JAMES",Should Have Known Better,2021,C,c-,solo,women,white,X
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,3:49 am,"MCCREERY, SCOTTY",Damn Strait,2021,R,c-,solo,men,white,X
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,3:53 am,"LYNCH, DUSTIN",Party Mode,2022,R,c-,solo,men,white,B2Bman
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,3:56 am,"BLOCK, PRISCILLA",Just About Over You,2020,R,c-,solo,women,white,X
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,4:06 am,"MCCREERY, SCOTTY",Damn Strait,2021,R,c-,solo,men,white,X
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,4:09 am,"WALLEN, MORGAN",Wasted On You,2021,R,c-,solo,men,white,B2Bman
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,4:16 am,"HOUSER, RANDY",Note To Self,2022,C,c-,solo,men,white,B2Bman
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,4:19 am,"SCOTT, DYLAN",New Truck,2021,R,c-,solo,men,white,B2Bman
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,4:26 am,"WILLIAMS, HANK JR",Family Tradition,1979,G,c-,solo,men,white,B2Bman
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,4:36 am,"WILLIAMS, HANK JR/WILLIAMS, HANK SR",There's A Tear In My Beer,1989,G,c-,collab,men,white,B2Bman
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,4:49 am,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,X
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,4:56 am,"TENPENNY, MITCHELL",Truth About You,2021,R,c-,solo,men,white,X
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,5:06 am,"PARDI, JON",Ain't Always The Cowboy,2019,R,c-,solo,men,white,B2Bman
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,5:09 am,"YOUNG, CHRIS",At The End Of A Bar w/Tenpenny,2021,R,c-,solo,men,white,B2Bman
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,5:22 am,"COMBS, LUKE",Doin' This,2021,R,c-,solo,men,white,B2Bman
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,5:28 am,"JONES, GEORGE",Finally Friday,1993,G,c-,solo,men,white,B2Bman
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,5:30 am,"RAY, MICHAEL",Whiskey And Rain,2020,R,c-,solo,men,white,B2Bman
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,5:34 am,"HAYES, WALKER",AA,2021,R,c-,solo,men,white,B2Bman
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,5:37 am,"ATKINS, RODNEY",Watching You,2006,G,c-,solo,men,white,B2Bman
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,5:49 am,ERNEST,Flower Shops f/Morgan Wallen,2022,R,c-,solo,men,white,B2Bman
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,5:52 am,HARDY,Give Heaven Some Hell,2020,R,c-,solo,men,white,B2Bman
24/6/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,5:57 am,PARMALEE,Take My Name,2021,R,c-,group,men,white,B2Bman
24/6/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,6:06 am,"GILBERT, BRANTLEY",Bottoms Up,2013,G,c-,solo,men,white,B2Bman
24/6/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,6:09 am,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,B2Bman
24/6/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,6:19 am,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,X
24/6/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,6:22 am,"CHURCH, ERIC",Springsteen,2011,G,c-,solo,men,white,X
24/6/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,6:27 am,"MCGRAW, TIM",7500 OBO,2020,R,c-,solo,men,white,B2Bman
24/6/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,6:33 am,"COMBS, LUKE",Cold As You,2020,R,c-,solo,men,white,B2Bman
24/6/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,6:36 am,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,B2Bman
24/6/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,6:48 am,"CHESNEY, KENNY",Everyone She Knows,2020,R,c-,solo,men,white,B2Bman
24/6/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,6:51 am,"SHELTON, BLAKE",Sure Be Cool If You Did,2013,G,c-,solo,men,white,B2Bman
24/6/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,6:56 am,"KING, ELLE/LAMBERT, MIRANDA",Drunk (And I Don't Wanna Go..),2021,R,c-,collab,women,white,X
24/6/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,7:06 am,"BENTLEY, DIERKS",What Was I Thinkin',2003,G,c-,solo,men,white,X
24/6/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,7:09 am,"MOORE, JUSTIN",With A Woman You Love,2021,R,c-,solo,men,white,B2Bman
24/6/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,7:18 am,"MCCREERY, SCOTTY",Damn Strait,2021,R,c-,solo,men,white,B2Bman
24/6/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,7:29 am,"ALLEN, JIMMIE",down home,2022,C,c-,solo,men,black,B2Bman
24/6/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,7:34 am,"ALLEN, JIMMIE/PAISLEY, BRAD",Freedom Was A Highway,2020,R,c-,collab,men,multiethnic,B2Bman
24/6/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,7:48 am,"WALLEN, MORGAN",Wasted On You,2021,R,c-,solo,men,white,B2Bman
24/6/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,7:57 am,"ALLEN, JIMMIE",Best Shot,2017,G,c-,solo,men,black,B2Bman
